"id";"id_departement";"nom_commune";"slug";"code_postal";"code_insee";"latitude";"longitude"
21064;153;"OMELMONT";"omelmont";"54330";54409;48.5;6.116667
21065;153;"ORMES ET VILLE";"ormes-et-ville";"54740";54411;48.483333;6.2
21066;153;"PAGNEY DERRIERE BARINE";"pagney-derriere-barine";"54200";54414;48.7;5.85
21067;153;"PANNES";"pannes";"54470";54416;48.933333;5.8
21068;153;"PAREY ST CESAIRE";"parey-saint-cesaire";"54330";54417;48.533333;6.066667
21069;153;"PIERRE LA TREICHE";"pierre-la-treiche";"54200";54426;48.65;5.933333
21070;153;"PIERREVILLE";"pierreville";"54160";54429;48.55;6.116667
21071;153;"PONT ST VINCENT";"pont-saint-vincent";"54550";54432;48.6;6.1
21072;153;"PRAYE";"praye";"54116";54434;48.433333;6.1
21073;153;"PULLIGNY";"pulligny";"54160";54437;48.55;6.15
21074;153;"PULNEY";"pulney";"54115";54438;48.4;6.033333
21075;153;"QUEVILLONCOURT";"quevilloncourt";"54330";54442;48.466667;6.1
21076;153;"REMBERCOURT SUR MAD";"rembercourt-sur-mad";"54470";54453;48.983333;5.9
21077;153;"ROGEVILLE";"rogeville";"54380";54460;48.816667;5.983333
21078;153;"ROSIERES EN HAYE";"rosieres-en-haye";"54385";54463;48.783333;6
21079;153;"ROVILLE DEVANT BAYON";"roville-devant-bayon";"54290";54465;48.466667;6.283333
21080;153;"ROYAUMEIX";"royaumeix";"54200";54466;48.783333;5.866667
21081;153;"ST BAUSSANT";"saint-baussant";"54470";54470;48.9;5.8
21082;153;"ST FIRMIN";"saint-firmin";"54930";54473;48.416667;6.133333
21083;153;"ST REMIMONT";"saint-remimont";"54740";54486;48.4981;6.24973
21084;153;"SANZEY";"sanzey";"54200";54492;48.766667;5.833333
21085;153;"SAULXEROTTE";"saulxerotte";"54115";54494;48.466667;5.95
21086;153;"SAULXURES LES VANNES";"saulxures-les-vannes";"54170";54496;48.533333;5.8
21087;153;"SAXON SION";"saxon-sion";"54330";54497;48.433333;6.083333
21088;153;"SEICHEPREY";"seicheprey";"54470";54499;48.866667;5.8
21089;153;"SELAINCOURT";"selaincourt";"54170";54500;48.5;5.966667
21090;153;"SEXEY AUX FORGES";"sexey-aux-forges";"54550";54505;48.616667;6.05
21091;153;"SEXEY LES BOIS";"sexey-les-bois";"54840";54506;48.716667;6.016667
21092;153;"TANTONVILLE";"tantonville";"54116";54513;48.466667;6.133333
21093;153;"THELOD";"thelod";"54330";54515;48.55;6.05
21094;153;"THEY SOUS VAUDEMONT";"they-sous-vaudemont";"54930";54516;48.4;6.066667
21095;153;"THIAUCOURT REGNIEVILLE";"thiaucourt-regnieville";"54470";54518;48.9542;5.86612
21096;153;"THOREY LYAUTEY";"thorey-lyautey";"54115";54522;48.45;6.033333
21097;153;"THUILLEY AUX GROSEILLES";"thuilley-aux-groseilles";"54170";54523;48.566667;5.966667
21098;153;"TOUL";"toul";"54200";54528;48.683333;5.9
21099;153;"TRAMONT EMY";"tramont-emy";"54115";54529;48.4;5.95
21100;153;"TRAMONT LASSUS";"tramont-lassus";"54115";54530;48.4;5.966667
21101;153;"TRAMONT ST ANDRE";"tramont-saint-andre";"54115";54531;48.4;5.933333
21102;153;"TREMBLECOURT";"tremblecourt";"54385";54532;48.8;5.933333
21103;153;"TRONDES";"trondes";"54570";54534;48.716667;5.766667
21104;153;"URUFFE";"uruffe";"54112";54538;48.566667;5.75
21105;153;"VANDELEVILLE";"vandeleville";"54115";54545;48.433333;6
21106;153;"VANNES LE CHATEL";"vannes-le-chatel";"54112";54548;48.55;5.783333
21107;153;"VAUDEMONT";"vaudemont";"54330";54552;48.416667;6.05
21108;153;"VAUDEVILLE";"vaudeville";"54740";54553;48.466667;6.2
21109;153;"VAUDIGNY";"vaudigny";"54740";54554;48.433333;6.2
21110;153;"VELAINE EN HAYE";"velaine-en-haye";"54840";54557;48.7;6.016667
21111;153;"VEZELISE";"vezelise";"54330";54563;48.483333;6.083333
21112;153;"VIEVILLE EN HAYE";"vieville-en-haye";"54470";54564;48.933333;5.933333
21113;153;"VILCEY SUR TREY";"vilcey-sur-trey";"54700";54566;48.933333;5.983333
21114;153;"VILLERS EN HAYE";"villers-en-haye";"54380";54573;48.833333;6.016667
21115;153;"VILLEY LE SEC";"villey-le-sec";"54840";54583;48.666667;5.983333
21116;153;"VILLEY ST ETIENNE";"villey-saint-etienne";"54200";54584;48.733333;5.983333
21117;153;"VITERNE";"viterne";"54123";54586;48.583333;6.033333
21118;153;"VITREY";"vitrey";"54330";54587;48.483333;6.05
21119;153;"VOINEMONT";"voinemont";"54134";54591;48.516667;6.166667
21120;153;"VRONCOURT";"vroncourt";"54330";54592;48.466667;6.083333
21121;153;"XAMMES";"xammes";"54470";54594;48.966667;5.85
21122;153;"XEUILLEY";"xeuilley";"54990";54596;48.566667;6.1
21123;153;"XIROCOURT";"xirocourt";"54740";54597;48.433333;6.166667
21124;153;"ABAUCOURT";"abaucourt";"54610";54001;48.9;6.25
21125;153;"ABBEVILLE LES CONFLANS";"abbeville-les-conflans";"54800";54002;49.2;5.85
21126;153;"AFFLEVILLE";"affleville";"54800";54004;49.266667;5.766667
21127;153;"ALLAMONT";"allamont";"54800";54009;49.116667;5.766667
21128;153;"ANOUX";"anoux";"54150";54018;49.266667;5.866667
21129;153;"ARMAUCOURT";"armaucourt";"54760";54021;48.816667;6.3
21130;153;"ARNAVILLE";"arnaville";"54530";54022;49;6.033333
21131;153;"ARRAYE ET HAN";"arraye-et-han";"54760";54024;48.833333;6.3
21132;153;"ATTON";"atton";"54700";54027;48.9;6.083333
21133;153;"AUBOUE";"auboue";"54580";54028;49.216667;5.983333
21134;153;"AUTREVILLE SUR MOSELLE";"autreville-sur-moselle";"54380";54031;48.816667;6.116667
21135;153;"AVRIL";"avril";"54150";54036;49.283333;5.966667
21136;153;"BAROCHES (LES)";"baroches-les";"54150";54048;49.233333;5.883333
21137;153;"BATILLY";"batilly";"54980";54051;49.166667;5.966667
21138;153;"BAYONVILLE SUR MAD";"bayonville-sur-mad";"54890";54055;49.016667;5.983333
21139;153;"BECHAMPS";"bechamps";"54800";54058;49.216667;5.733333
21140;153;"BELLEAU";"belleau";"54610";54059;48.833333;6.183333
21141;153;"BELLEVILLE";"belleville";"54940";54060;48.816667;6.1
21142;153;"BEY SUR SEILLE";"bey-sur-seille";"54760";54070;48.8;6.333333
21143;153;"BEZAUMONT";"bezaumont";"54380";54072;48.85;6.1
21144;153;"BLENOD LES PONT A MOUSSON";"blenod-les-pont-a-mousson";"54700";54079;48.883333;6.05
21145;153;"BONCOURT";"boncourt";"54800";54082;49.166667;5.833333
21146;153;"BOUXIERES SOUS FROIDMONT";"bouxieres-sous-froidmont";"54700";54091;48.95;6.083333
21147;153;"BRAINVILLE";"brainville";"54800";54093;49.1289;5.80556
21148;153;"BRATTE";"bratte";"54610";54095;48.816667;6.216667
21149;153;"BRIEY";"briey";"54150";54099;49.25;5.933333
21150;153;"BRUVILLE";"bruville";"54800";54103;49.133333;5.916667
21151;153;"CHAMBLEY BUSSIERES";"chambley-bussieres";"54890";54112;49.05;5.898
21152;153;"CHAMPEY SUR MOSELLE";"champey-sur-moselle";"54700";54114;48.95;6.066667
21153;153;"CHENICOURT";"chenicourt";"54610";54126;48.85;6.283333
21154;153;"CLEMERY";"clemery";"54610";54131;48.9;6.183333
21155;153;"CONFLANS EN JARNISY";"conflans-en-jarnisy";"54800";54136;49.166667;5.85
21156;153;"DAMPVITOUX";"dampvitoux";"54470";54153;49.016667;5.85
21157;153;"DIEULOUARD";"dieulouard";"54380";54157;48.85;6.066667
21158;153;"DONCOURT LES CONFLANS";"doncourt-les-conflans";"54800";54171;49.15;5.933333
21159;153;"EPLY";"eply";"54610";54179;48.916667;6.183333
21160;153;"FAULX";"faulx";"54760";54188;48.8;6.2
21161;153;"FEY EN HAYE";"fey-en-haye";"54470";54193;48.9;5.966667
21162;153;"FLEVILLE LIXIERES";"fleville-lixieres";"54150";54198;49.25;5.816667
21163;153;"FRIAUVILLE";"friauville";"54800";54213;49.15;5.85
21164;153;"GIRAUMONT";"giraumont";"54780";54227;49.166667;5.916667
21165;153;"GONDRECOURT AIX";"gondrecourt-aix";"54800";54231;49.25;5.766667
21166;153;"HAGEVILLE";"hageville";"54470";54244;49.033333;5.866667
21167;153;"HANNONVILLE SUZEMONT";"hannonville-suzemont";"54800";54249;49.1;5.833333
21168;153;"HATRIZE";"hatrize";"54800";54253;49.2;5.916667
21169;153;"HOMECOURT";"homecourt";"54310";54263;49.233333;5.983333
21170;153;"JARNY";"jarny";"54800";54273;49.15;5.883333
21171;153;"JEANDELAINCOURT";"jeandelaincourt";"54114";54276;48.85;6.233333
21172;153;"JEANDELIZE";"jeandelize";"54800";54277;49.166667;5.8
21173;153;"JEZAINVILLE";"jezainville";"54700";54279;48.866667;6.033333
21174;153;"JOEUF";"joeuf";"54240";54280;49.233333;6.016667
21175;153;"JOUAVILLE";"jouaville";"54800";54283;49.166667;5.95
21176;153;"LABRY";"labry";"54800";54286;49.166667;5.866667
21177;153;"LANDREMONT";"landremont";"54380";54294;48.85;6.133333
21178;153;"LANFROICOURT";"lanfroicourt";"54760";54301;48.8;6.333333
21179;153;"LANTEFONTAINE";"lantefontaine";"54150";54302;49.25;5.9
21180;153;"LESMENILS";"lesmenils";"54700";54312;48.933333;6.1
21181;153;"LETRICOURT";"letricourt";"54610";54313;48.883333;6.3
21182;153;"LEYR";"leyr";"54760";54315;48.8;6.266667
21183;153;"LOISY";"loisy";"54700";54320;48.866667;6.1
21184;153;"LUBEY";"lubey";"54150";54326;49.25;5.866667
21185;153;"MAIDIERES";"maidieres";"54700";54332;48.9;6.033333
21186;153;"MAILLY SUR SEILLE";"mailly-sur-seille";"54610";54333;48.916667;6.25
21187;153;"MALLELOY";"malleloy";"54670";54338;48.8;6.166667
21188;153;"MANCE";"mance";"54150";54341;49.266667;5.916667
21189;153;"MANCIEULLES";"mancieulles";"54790";54342;49.283333;5.883333
21190;153;"MARS LA TOUR";"mars-la-tour";"54800";54353;49.1;5.9
21191;153;"MILLERY";"millery";"54670";54369;48.816667;6.133333
21192;153;"MOINEVILLE";"moineville";"54580";54371;49.2;5.95
21193;153;"MOIVRONS";"moivrons";"54760";54372;48.816667;6.25
21194;153;"MONTAUVILLE";"montauville";"54700";54375;48.9;6.016667
21195;153;"MONTENOY";"montenoy";"54760";54376;48.8;6.233333
21196;153;"MORVILLE SUR SEILLE";"morville-sur-seille";"54700";54387;48.916667;6.15
21197;153;"MOUAVILLE";"mouaville";"54800";54389;49.216667;5.766667
21198;153;"MOUSSON";"mousson";"54700";54390;48.9;6.083333
21199;153;"MOUTIERS";"moutiers";"54660";54391;49.233333;5.966667
21200;153;"NOMENY";"nomeny";"54610";54400;48.9;6.233333
21201;153;"NORROY LE SEC";"norroy-le-sec";"54150";54402;49.283333;5.816667
21202;153;"NORROY LES PONT A MOUSSON";"norroy-les-pont-a-mousson";"54700";54403;48.933333;6.033333
21203;153;"OLLEY";"olley";"54800";54408;49.166667;5.766667
21204;153;"ONVILLE";"onville";"54890";54410;49.016667;5.966667
21205;153;"OZERAILLES";"ozerailles";"54150";54413;49.233333;5.85
21206;153;"PAGNY SUR MOSELLE";"pagny-sur-moselle";"54530";54415;48.983333;6.016667
21207;153;"PHLIN";"phlin";"54610";54424;48.916667;6.283333
21208;153;"PONT A MOUSSON";"pont-a-mousson";"54700";54431;48.9;6.066667
21209;153;"PORT SUR SEILLE";"port-sur-seille";"54700";54433;48.9;6.166667
21210;153;"PRENY";"preny";"54530";54435;48.983333;6
21211;153;"PUXE";"puxe";"54800";54440;49.15;5.8
21212;153;"PUXIEUX";"puxieux";"54800";54441;49.083333;5.883333
21213;153;"RAUCOURT";"raucourt";"54610";54444;48.933333;6.216667
21214;153;"ROUVES";"rouves";"54610";54464;48.9;6.2
21215;153;"ST AIL";"saint-ail";"54580";54469;49.1812;5.99556
21216;153;"STE GENEVIEVE";"sainte-genevieve";"54700";54474;48.866667;6.116667
21217;153;"ST JULIEN LES GORZE";"saint-julien-les-gorze";"54470";54477;49.016667;5.9
21218;153;"ST MARCEL";"saint-marcel";"54800";54478;49.116667;5.95
21219;153;"SIVRY";"sivry";"54610";54508;48.833333;6.2
21220;153;"SPONVILLE";"sponville";"54800";54511;49.066667;5.833333
21221;153;"THEZEY ST MARTIN";"thezey-saint-martin";"54610";54517;48.9;6.3
21222;153;"THUMEREVILLE";"thumereville";"54800";54524;49.2;5.8
21223;153;"TRONVILLE";"tronville";"54800";54535;49.083333;5.916667
21224;153;"VALLEROY";"valleroy";"54910";54542;49.2;5.916667
21225;153;"VANDELAINVILLE";"vandelainville";"54890";54544;49.016667;5.966667
21226;153;"VANDIERES";"vandieres";"54121";54546;48.95;6.033333
21227;153;"VILLE AU VAL";"ville-au-val";"54380";54569;48.85;6.116667
21228;153;"VILLECEY SUR MAD";"villecey-sur-mad";"54890";54570;49;5.966667
21229;153;"VILLERS LES MOIVRONS";"villers-les-moivrons";"54760";54577;48.816667;6.25
21230;153;"VILLERS SOUS PRENY";"villers-sous-preny";"54700";54579;48.95;6
21231;153;"VILLE SUR YRON";"ville-sur-yron";"54800";54581;49.116667;5.866667
21232;153;"VITTONVILLE";"vittonville";"54700";54589;48.966667;6.05
21233;153;"WAVILLE";"waville";"54890";54593;49;5.95
21234;153;"XONVILLE";"xonville";"54800";54599;49.05;5.85
21235;153;"ALLONDRELLE LA MALMAISON";"allondrelle-la-malmaison";"54260";54011;49.516667;5.566667
21236;153;"ANDERNY";"anderny";"54560";54015;49.333333;5.866667
21237;153;"AUDUN LE ROMAN";"audun-le-roman";"54560";54029;49.366667;5.883333
21238;153;"AVILLERS";"avillers";"54490";54033;49.3234;5.73584
21239;153;"BASLIEUX";"baslieux";"54620";54049;49.433333;5.766667
21240;153;"BAZAILLES";"bazailles";"54620";54056;49.4084;5.76528
21241;153;"BETTAINVILLERS";"bettainvillers";"54640";54066;49.3;5.9
21242;153;"BEUVEILLE";"beuveille";"54620";54067;49.433333;5.683333
21243;153;"BEUVILLERS";"beuvillers";"54560";54069;49.383333;5.916667
21244;153;"BOISMONT";"boismont";"54620";54081;49.4;5.733333
21245;153;"BONVILLERS (MONT)";"bonvillers-mont";"54111";54084;49.333333;5.85
21246;153;"BREHAIN LA VILLE";"brehain-la-ville";"54190";54096;49.433333;5.883333
21247;153;"CHARENCY VEZIN";"charency-vezin";"54260";54118;49.483333;5.516667
21248;153;"CHENIERES";"chenieres";"54720";54127;49.466667;5.766667
21249;153;"COLMEY FLABEUVILLE";"colmey-flabeuville";"54260";54134;49.45;5.55
21250;153;"CONS LA GRANDVILLE";"cons-la-grandville";"54870";54137;49.483333;5.7
21251;153;"COSNES ET ROMAIN";"cosnes-et-romain";"54400";54138;49.516667;5.716667
21252;153;"CRUSNES";"crusnes";"54680";54149;49.433333;5.916667
21253;153;"CUTRY";"cutry";"54720";54151;49.483333;5.75
21254;153;"DOMPRIX";"domprix";"54490";54169;49.333333;5.75
21255;153;"DONCOURT LES LONGUYON";"doncourt-les-longuyon";"54620";54172;49.433333;5.716667
21256;153;"EPIEZ SUR CHIERS";"epiez-sur-chiers";"54260";54178;49.483333;5.5
21257;153;"ERROUVILLE";"errouville";"54680";54181;49.416667;5.9
21258;153;"FILLIERES";"fillieres";"54560";54194;49.4;5.833333
21259;153;"FRESNOIS LA MONTAGNE";"fresnois-la-montagne";"54260";54212;49.5;5.65
21260;153;"GORCY";"gorcy";"54730";54234;49.5348;5.68473
21261;153;"GRAND FAILLY";"grand-failly";"54260";54236;49.416667;5.5
21262;153;"HAN DEVANT PIERREPONT";"han-devant-pierrepont";"54620";54602;49.3973;5.70667
21263;153;"HAUCOURT MOULAINE";"haucourt-moulaine";"54860";54254;49.483333;5.8
21264;153;"HERSERANGE";"herserange";"54440";54261;49.516667;5.783333
21265;153;"HUSSIGNY GODBRANGE";"hussigny-godbrange";"54590";54270;49.483333;5.866667
21266;153;"JOPPECOURT";"joppecourt";"54620";54282;49.383333;5.783333
21267;153;"JOUDREVILLE";"joudreville";"54490";54284;49.3;5.783333
21268;153;"LAIX";"laix";"54720";54290;49.45;5.783333
21269;153;"LANDRES";"landres";"54970";54295;49.316667;5.8
21270;153;"LEXY";"lexy";"54720";54314;49.5;5.733333
21271;153;"LONGLAVILLE";"longlaville";"54810";54321;49.533333;5.783333
21272;153;"LONGUYON";"longuyon";"54260";54322;49.433333;5.6
21273;153;"LONGWY";"longwy";"54400";54323;49.516667;5.766667
21274;153;"MAIRY MAINVILLE";"mairy-mainville";"54150";54334;49.3037;5.85889
21275;153;"MALAVILLERS";"malavillers";"54560";54337;49.35;5.866667
21276;153;"MERCY LE BAS";"mercy-le-bas";"54960";54362;49.383333;5.75
21277;153;"MERCY LE HAUT";"mercy-le-haut";"54560";54363;49.366667;5.833333
21278;153;"MEXY";"mexy";"54135";54367;49.5;5.783333
21279;153;"MONTIGNY SUR CHIERS";"montigny-sur-chiers";"54870";54378;49.483333;5.666667
21280;153;"MONT ST MARTIN";"mont-saint-martin";"54350";54382;49.533333;5.783333
21281;153;"MORFONTAINE";"morfontaine";"54920";54385;49.45;5.8
21282;153;"MURVILLE";"murville";"54490";54394;49.333333;5.833333
21283;153;"OTHE";"othe";"54260";54412;49.5;5.433333
21284;153;"PETIT FAILLY";"petit-failly";"54260";54420;49.433333;5.5
21285;153;"PIENNES";"piennes";"54490";54425;49.316667;5.783333
21286;153;"PIERREPONT";"pierrepont";"54620";54428;49.416667;5.716667
21287;153;"PREUTIN HIGNY";"preutin-higny";"54490";54436;49.35;5.8
21288;153;"REHON";"rehon";"54430";54451;49.5;5.75
21289;153;"ST JEAN LES LONGUYON";"saint-jean-les-longuyon";"54260";54476;49.45;5.466667
21290;153;"ST PANCRE";"saint-pancre";"54730";54485;49.533333;5.65
21291;153;"ST SUPPLET";"saint-supplet";"54620";54489;49.383333;5.733333
21292;153;"SANCY";"sancy";"54560";54491;49.3475;5.925
21293;153;"SAULNES";"saulnes";"54650";54493;49.533333;5.816667
21294;153;"SERROUVILLE";"serrouville";"54560";54504;49.4;5.883333
21295;153;"TELLANCOURT";"tellancourt";"54260";54514;49.5;5.633333
21296;153;"THIL";"thil";"54880";54521;49.466667;5.9
21297;153;"TIERCELET";"tiercelet";"54190";54525;49.466667;5.883333
21298;153;"TRIEUX";"trieux";"54750";54533;49.333333;5.933333
21299;153;"TUCQUEGNIEUX";"tucquegnieux";"54640";54536;49.3;5.883333
21300;153;"UGNY";"ugny";"54870";54537;49.466667;5.7
21301;153;"VILLE AU MONTOIS";"ville-au-montois";"54620";54568;49.416667;5.783333
21302;153;"VILLE HOUDLEMONT";"ville-houdlemont";"54730";54572;49.55;5.65
21303;153;"VILLERS LA CHEVRE";"villers-la-chevre";"54870";54574;49.5;5.7
21304;153;"VILLERS LA MONTAGNE";"villers-la-montagne";"54920";54575;49.466667;5.816667
21305;153;"VILLERS LE ROND";"villers-le-rond";"54260";54576;49.466667;5.483333
21306;153;"VILLERUPT";"villerupt";"54190";54580;49.466667;5.933333
21307;153;"VILLETTE";"villette";"54260";54582;49.466667;5.55
21308;153;"VIVIERS SUR CHIERS";"viviers-sur-chiers";"54260";54590;49.466667;5.633333
21309;153;"XIVRY CIRCOURT";"xivry-circourt";"54490";54598;49.35;5.766667
21310;154;"ABAINVILLE";"abainville";"55130";55001;48.533333;5.5
21311;154;"AMANTY";"amanty";"55130";55005;48.516667;5.616667
21312;154;"ANCERVILLE";"ancerville";"55170";55010;48.6359;5.01973
21313;154;"ANDERNAY";"andernay";"55800";55011;48.8;4.95
21314;154;"APREMONT LA FORET";"apremont-la-foret";"55300";55012;48.85;5.633333
21315;154;"AULNOIS EN PERTHOIS";"aulnois-en-perthois";"55170";55015;48.633333;5.133333
21316;154;"AUTRECOURT SUR AIRE";"autrecourt-sur-aire";"55120";55017;49.033333;5.133333
21317;154;"BADONVILLIERS GERAUVILLIERS";"badonvilliers-gerauvilliers";"55130";55026;48.55;5.58584
21318;154;"BANNONCOURT";"bannoncourt";"55300";55027;48.95;5.5
21319;154;"BAR LE DUC";"bar-le-duc";"55000";55029;48.783333;5.166667
21320;154;"BAUDIGNECOURT";"baudignecourt";"55130";55030;48.566667;5.466667
21321;154;"BAUDONVILLIERS";"baudonvilliers";"55170";55031;48.683333;5.016667
21322;154;"BAUDREMONT";"baudremont";"55260";55032;48.833333;5.383333
21323;154;"BAZINCOURT SUR SAULX";"bazincourt-sur-saulx";"55170";55035;48.683333;5.133333
21324;154;"BEAULIEU EN ARGONNE";"beaulieu-en-argonne";"55250";55038;49.033333;5.066667
21325;154;"BEAUSITE";"beausite";"55250";55040;48.9681;5.19223
21326;154;"BEHONNE";"behonne";"55000";55041;48.8;5.183333
21327;154;"BELRAIN";"belrain";"55260";55044;48.866667;5.316667
21328;154;"BENEY EN WOEVRE";"beney-en-woevre";"55210";55046;48.966667;5.833333
21329;154;"BEUREY SUR SAULX";"beurey-sur-saulx";"55000";55049;48.75;5.033333
21330;154;"BIENCOURT SUR ORGE";"biencourt-sur-orge";"55290";55051;48.566667;5.35
21331;154;"BISLEE";"bislee";"55300";55054;48.866667;5.5
21332;154;"BONCOURT SUR MEUSE";"boncourt-sur-meuse";"55200";55058;48.8;5.566667
21333;154;"BONNET";"bonnet";"55130";55059;48.516667;5.433333
21334;154;"BOUCONVILLE SUR MADT";"bouconville-sur-madt";"55300";55062;48.85;5.716667
21335;154;"BOUQUEMONT";"bouquemont";"55300";55064;48.983333;5.45
21336;154;"BOVEE SUR BARBOURE";"bovee-sur-barboure";"55190";55066;48.65;5.516667
21337;154;"BOVIOLLES";"boviolles";"55500";55067;48.65;5.416667
21338;154;"BRABANT LE ROI";"brabant-le-roi";"55800";55069;48.85;4.983333
21339;154;"BRAUVILLIERS";"brauvilliers";"55170";55075;48.583333;5.15
21340;154;"BRILLON EN BARROIS";"brillon-en-barrois";"55000";55079;48.716667;5.1
21341;154;"BRIXEY AUX CHANOINES";"brixey-aux-chanoines";"55140";55080;48.466667;5.716667
21342;154;"BRIZEAUX";"brizeaux";"55250";55081;49;5.05
21343;154;"BROUSSEY EN BLOIS";"broussey-en-blois";"55190";55084;48.633333;5.55
21344;154;"BROUSSEY RAULECOURT";"broussey-raulecourt";"55200";55085;48.8248;5.70389
21345;154;"BURE";"bure";"55290";55087;48.5048;5.35667
21346;154;"BUREY EN VAUX";"burey-en-vaux";"55140";55088;48.566667;5.666667
21347;154;"BUREY LA COTE";"burey-la-cote";"55140";55089;48.5;5.7
21348;154;"BUXIERES SOUS LES COTES";"buxieres-sous-les-cotes";"55300";55093;48.916667;5.666667
21349;154;"CHAILLON";"chaillon";"55210";55096;48.95;5.633333
21350;154;"CHALAINES";"chalaines";"55140";55097;48.6;5.683333
21351;154;"CHAMPOUGNY";"champougny";"55140";55100;48.55;5.7
21352;154;"CHANTERAINE";"chanteraine";"55500";55358;48.6806;5.37028
21353;154;"CHARDOGNE";"chardogne";"55000";55101;48.833333;5.116667
21354;154;"CHASSEY BEAUPRE";"chassey-beaupre";"55130";55104;48.466667;5.433333
21355;154;"CHAUMONT SUR AIRE";"chaumont-sur-aire";"55260";55108;48.933333;5.25
21356;154;"CHAUVONCOURT";"chauvoncourt";"55300";55111;48.9;5.516667
21357;154;"CHONVILLE MALAUMONT";"chonville-malaumont";"55200";55114;48.7506;5.49723
21358;154;"COMBLES EN BARROIS";"combles-en-barrois";"55000";55120;48.75;5.116667
21359;154;"COMMERCY";"commercy";"55200";55122;48.75;5.583333
21360;154;"CONTRISSON";"contrisson";"55800";55125;48.8;4.95
21361;154;"COURCELLES EN BARROIS";"courcelles-en-barrois";"55260";55127;48.816667;5.45
21362;154;"COURCELLES SUR AIRE";"courcelles-sur-aire";"55260";55128;48.933333;5.25
21363;154;"COUROUVRE";"courouvre";"55260";55129;48.933333;5.366667
21364;154;"COUSANCES LES FORGES";"cousances-les-forges";"55170";55132;48.6103;5.08417
21365;154;"COUSANCES LES TRICONVILLE";"cousances-les-triconville";"55500";55518;48.7645;5.38695
21366;154;"COUVERTPUIS";"couvertpuis";"55290";55133;48.583333;5.3
21367;154;"COUVONGES";"couvonges";"55800";55134;48.783333;5.033333
21368;154;"DAGONVILLE";"dagonville";"55500";55141;48.783333;5.4
21369;154;"DAINVILLE BERTHELEVILLE";"dainville-bertheleville";"55130";55142;48.433333;5.516667
21370;154;"DAMMARIE SUR SAULX";"dammarie-sur-saulx";"55500";55144;48.6;5.233333
21371;154;"DELOUZE ROSIERES";"delouze-rosieres";"55130";55148;48.5637;5.52167
21372;154;"DEMANGE AUX EAUX";"demange-aux-eaux";"55130";55150;48.583333;5.466667
21373;154;"DOMPCEVRIN";"dompcevrin";"55300";55159;48.933333;5.483333
21374;154;"DOMPIERRE AUX BOIS";"dompierre-aux-bois";"55300";55160;49;5.583333
21375;154;"EPIEZ SUR MEUSE";"epiez-sur-meuse";"55140";55173;48.55;5.633333
21376;154;"ERIZE LA BRULEE";"erize-la-brulee";"55260";55175;48.85;5.266667
21377;154;"ERIZE LA PETITE";"erize-la-petite";"55260";55177;48.916667;5.25
21378;154;"ERIZE ST DIZIER";"erize-saint-dizier";"55000";55178;48.816667;5.283333
21379;154;"ERNEVILLE AUX BOIS";"erneville-aux-bois";"55500";55179;48.7425;5.41389
21380;154;"EUVILLE";"euville";"55200";55184;48.75;5.616667
21381;154;"EVRES";"evres";"55250";55185;48.983333;5.116667
21382;154;"FAINS VEEL";"fains-veel";"55000";55186;48.7903;5.12612
21383;154;"FOUCAUCOURT SUR THABAS";"foucaucourt-sur-thabas";"55250";55194;49;5.1
21384;154;"FOUCHERES AUX BOIS";"foucheres-aux-bois";"55500";55195;48.616667;5.25
21385;154;"FREMEREVILLE SOUS LES COTES";"fremereville-sous-les-cotes";"55200";55196;48.8009;5.65473
21386;154;"FRESNES AU MONT";"fresnes-au-mont";"55260";55197;48.9;5.433333
21387;154;"GERY";"gery";"55000";55207;48.783333;5.3
21388;154;"GEVILLE";"geville";"55200";55258;48.7712;5.69334
21389;154;"GIMECOURT";"gimecourt";"55260";55210;48.85;5.366667
21390;154;"GIRAUVOISIN";"girauvoisin";"55200";55212;48.8;5.633333
21391;154;"GIVRAUVAL";"givrauval";"55500";55214;48.666667;5.316667
21392;154;"GONDRECOURT LE CHATEAU";"gondrecourt-le-chateau";"55130";55215;48.516667;5.5
21393;154;"GOUSSAINCOURT";"goussaincourt";"55140";55217;48.483333;5.7
21394;154;"GRIMAUCOURT PRES SAMPIGNY";"grimaucourt-pres-sampigny";"55500";55220;48.8;5.466667
21395;154;"GUERPONT";"guerpont";"55000";55221;48.733333;5.266667
21396;154;"HAIRONVILLE";"haironville";"55000";55224;48.683333;5.083333
21397;154;"HAN SUR MEUSE";"han-sur-meuse";"55300";55229;48.866667;5.533333
21398;154;"HEUDICOURT SOUS LES COTES";"heudicourt-sous-les-cotes";"55210";55245;48.933333;5.7
21399;154;"HEVILLIERS";"hevilliers";"55290";55246;48.6;5.333333
21400;154;"HORVILLE EN ORNOIS";"horville-en-ornois";"55130";55247;48.5;5.466667
21401;154;"HOUDELAINCOURT";"houdelaincourt";"55130";55248;48.55;5.466667
21402;154;"IPPECOURT";"ippecourt";"55220";55251;49.033333;5.2
21403;154;"JONVILLE EN WOEVRE";"jonville-en-woevre";"55160";55256;49.066667;5.783333
21404;154;"JUVIGNY EN PERTHOIS";"juvigny-en-perthois";"55170";55261;48.6;5.15
21405;154;"KOEUR LA GRANDE";"koeur-la-grande";"55300";55263;48.85;5.483333
21406;154;"KOEUR LA PETITE";"koeur-la-petite";"55300";55264;48.85;5.5
21407;154;"LACHAUSSEE";"lachaussee";"55210";55267;49.033333;5.816667
